ИНН;КПП;Название организации;Имя файла;Номер документа;Дата документа;Всего;Валюта;НДС;НДС 10%;НДС 18%;НДС 20%;Дата доставки;Статус документа;Дата тарификации;Дата изменения статуса;Подразделение;ФИО ответственного;Комментарий;Ссылка;Удален
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230203/12/0001 от 03.02.23;"=""230203/12/0001""";03.02.2023;5 795,09;RUB - Российский рубль;965,85;0,00;0,00;965,85;03.02.2023 08:58:02;Требуется подпись;;03.02.2023 05:05:46;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=bb059c9a-354c-43d3-9338-eec657018065&documentId=9768bb16-b261-4ea3-b3df-92c907f6d3d7;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230203/54/0072 от 03.02.23;"=""230203/54/0072""";03.02.2023;42 103,89;RUB - Российский рубль;7 017,31;0,00;0,00;7 017,31;03.02.2023 12:03:29;Требуется подпись;;03.02.2023 08:03:45;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=9ede2adc-f8f8-48b5-9af4-ef91b110368e&documentId=9ab3b2b5-9d39-41c8-84d9-8fd67ebf3009;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230204/12/0001 от 04.02.23;"=""230204/12/0001""";04.02.2023;12 050,16;RUB - Российский рубль;2 008,36;0,00;0,00;2 008,36;04.02.2023 11:22:52;Требуется подпись;;04.02.2023 07:32:04;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=a3827103-85c8-4be7-add9-96f23cd40ccf&documentId=5c7b170c-8f78-4509-86bc-bbe5dd237636;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230205/13/0306 от 05.02.23;"=""230205/13/0306""";05.02.2023;443,67;RUB - Российский рубль;73,95;0,00;0,00;73,95;05.02.2023 18:27:55;Требуется подпись;;05.02.2023 14:32:03;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=7e9fee66-635f-4e4e-b349-04402c2661da&documentId=b1b83f3a-5848-4d45-8007-0739ac74ffe2;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230206/39/0549 от 06.02.23;"=""230206/39/0549""";06.02.2023;6 198,73;RUB - Российский рубль;1 033,12;0,00;0,00;1 033,12;06.02.2023 16:30:56;Требуется подпись;;06.02.2023 12:36:01;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=29345b0d-45e6-427b-9445-45575cdedc61&documentId=6a31fcb1-3a73-4f35-ab78-27d9320ec00c;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230206/37/0190 от 06.02.23;"=""230206/37/0190""";06.02.2023;1 671,84;RUB - Российский рубль;278,64;0,00;0,00;278,64;06.02.2023 12:29:38;Требуется подпись;;06.02.2023 08:32:47;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=d68eb6b6-ae49-4686-831e-557567b6b877&documentId=775256a8-9e76-43f1-8aa7-0a8b0c3bf650;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230206/37/0191 от 06.02.23;"=""230206/37/0191""";06.02.2023;964,41;RUB - Российский рубль;160,74;0,00;0,00;160,74;06.02.2023 12:29:35;Требуется подпись;;06.02.2023 08:32:47;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=d72b9c76-53b3-46d7-8471-66554cedf543&documentId=eb8bcf22-2a6d-4441-b55a-f1e3764a0bca;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230207/76/0112 от 07.02.23;"=""230207/76/0112""";07.02.2023;23 630,62;RUB - Российский рубль;3 938,44;0,00;0,00;3 938,44;13.02.2023 17:03:55;Требуется подпись;;13.02.2023 13:04:23;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=b0803b11-b7f1-4740-9a68-c66377f41579&documentId=beaaff58-c07c-48ed-acb4-b5d1c8917ceb;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230207/27/0052 от 07.02.23;"=""230207/27/0052""";07.02.2023;13 870,96;RUB - Российский рубль;2 311,83;0,00;0,00;2 311,83;07.02.2023 14:05:42;Требуется подпись;;07.02.2023 10:08:36;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=f5c178b4-36f3-4abb-b099-0eadf5d5bd12&documentId=1ea65704-9afd-4ba2-8991-80f87bef7bd2;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230207/46/0002 от 07.02.23;"=""230207/46/0002""";07.02.2023;12 925,66;RUB - Российский рубль;2 154,28;0,00;0,00;2 154,28;07.02.2023 10:19:56;Требуется подпись;;07.02.2023 06:20:27;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=8db3e869-f0c8-41d5-802e-08f4629c42f6&documentId=ceaaa270-c2b6-47a4-9d11-58d35934f6e6;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230207/39/0972 от 07.02.23;"=""230207/39/0972""";07.02.2023;139,22;RUB - Российский рубль;23,20;0,00;0,00;23,20;07.02.2023 18:06:03;Требуется подпись;;07.02.2023 14:21:58;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=d0644592-301a-406f-81bf-f832eea0db91&documentId=5061e9c7-6a4d-4f83-aadf-2a8cd13367a5;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230207/13/0911 от 07.02.23;"=""230207/13/0911""";07.02.2023;5 063,00;RUB - Российский рубль;843,84;0,00;0,00;843,84;07.02.2023 19:23:23;Требуется подпись;;07.02.2023 15:23:50;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=60b375c6-a4ce-4e85-9634-b5ef2dd8a6ef&documentId=b7226c9b-5479-46ed-aeff-5692901c77c8;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230208/12/0362 от 08.02.23;"=""230208/12/0362""";08.02.2023;24 951,91;RUB - Российский рубль;4 158,65;0,00;0,00;4 158,65;08.02.2023 16:40:08;Требуется подпись;;08.02.2023 12:40:49;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=1f313ff3-39ed-4480-b994-5a7486544b24&documentId=3b65c9f7-a3bc-4133-aa3b-81d2e4c23619;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230208/39/0393 от 08.02.23;"=""230208/39/0393""";08.02.2023;1 756,47;RUB - Российский рубль;292,75;0,00;0,00;292,75;08.02.2023 15:26:35;Требуется подпись;;08.02.2023 11:27:31;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=e1d310bf-76af-4ab1-8878-f2a499def963&documentId=7850e933-9c71-4dd5-b33e-23c6c13c2616;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230209/39/0791 от 09.02.23;"=""230209/39/0791""";09.02.2023;456,52;RUB - Российский рубль;76,09;0,00;0,00;76,09;09.02.2023 16:36:55;Требуется подпись;;09.02.2023 12:37:02;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=a3dd0eee-8c98-4691-a89a-5e83e80b7f42&documentId=3fcc32e5-7b91-4669-85d3-286f1cbb8807;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230210/17/0738 от 10.02.23;"=""230210/17/0738""";10.02.2023;5 899,08;RUB - Российский рубль;983,18;0,00;0,00;983,18;10.02.2023 21:07:05;Требуется подпись;;10.02.2023 17:08:13;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=61037aee-0e3d-4b60-9789-68ed1245428f&documentId=24d78836-e3a4-41cd-b2fd-174302e5433c;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230210/39/1532 от 10.02.23;"=""230210/39/1532""";10.02.2023;383,28;RUB - Российский рубль;63,88;0,00;0,00;63,88;10.02.2023 20:06:17;Требуется подпись;;10.02.2023 16:07:22;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=354af546-ee33-4cdd-9c2c-399087157a17&documentId=1bd2d35c-85fc-4434-ad7b-33439689ce2c;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230210/11/0037 от 10.02.23;"=""230210/11/0037""";10.02.2023;32 778,49;RUB - Российский рубль;5 463,08;0,00;0,00;5 463,08;10.02.2023 09:00:08;Требуется подпись;;10.02.2023 05:03:33;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=20f5cbd9-67d0-4fbe-9b0a-ebe4023e3c7f&documentId=17e87f60-381b-4fc2-b2b3-f098bc6fb442;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230210/46/0045 от 10.02.23;"=""230210/46/0045""";10.02.2023;10 686,89;RUB - Российский рубль;1 781,14;0,00;0,00;1 781,14;10.02.2023 11:31:42;Требуется подпись;;10.02.2023 07:31:51;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=f9a60f18-8a2a-4724-a64f-f86ca8e91878&documentId=ef599f16-2974-4bda-ba29-219714342434;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230210/50/0005 от 10.02.23;"=""230210/50/0005""";10.02.2023;2 065,60;RUB - Российский рубль;344,27;0,00;0,00;344,27;10.02.2023 06:31:50;Требуется подпись;;10.02.2023 02:32:46;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=488fc529-2b51-4c41-99db-8e1bf4797b19&documentId=1e33f00e-b2b4-440b-985e-ba9d73bd612d;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230211/75/0052 от 11.02.23;"=""230211/75/0052""";11.02.2023;2 663,12;RUB - Российский рубль;443,85;0,00;0,00;443,85;12.02.2023 13:37:29;Требуется подпись;;05.04.2023 20:08:14;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=da9c4f5b-89cf-42d9-9635-7ce81a590240&documentId=d2290e0a-9806-443f-bc8c-e2e52b258360;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230213/39/1447 от 13.02.23;"=""230213/39/1447""";13.02.2023;774,73;RUB - Российский рубль;129,12;0,00;0,00;129,12;13.02.2023 21:02:20;Требуется подпись;;13.02.2023 17:05:09;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=8c0e4f1b-07c2-4dd2-b711-6c5b9ec65d44&documentId=3d18b6fb-75e7-41c4-9331-f617407682a2;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230213/13/0127 от 13.02.23;"=""230213/13/0127""";13.02.2023;898,70;RUB - Российский рубль;149,78;0,00;0,00;149,78;13.02.2023 14:14:19;Требуется подпись;;13.02.2023 10:14:28;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=04419670-3af7-44eb-976b-6ab9ca06744c&documentId=9c0ab744-f67e-4484-874a-8dc925bd04cf;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230213/77/0102 от 13.02.23;"=""230213/77/0102""";13.02.2023;28 589,79;RUB - Российский рубль;4 764,96;0,00;0,00;4 764,96;13.02.2023 20:06:26;Требуется подпись;;13.02.2023 16:06:34;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=d5f3773f-bb6e-4db2-8c48-19110e34b1ba&documentId=0eae6f45-d55c-4d80-bec2-86d071863a15;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230213/87/0053 от 13.02.23;"=""230213/87/0053""";13.02.2023;7 699,48;RUB - Российский рубль;1 283,25;0,00;0,00;1 283,25;13.02.2023 20:32:53;Требуется подпись;;13.02.2023 16:35:05;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=f57e080d-4b9c-40ad-9212-a252d64d07b7&documentId=8bce197a-453d-4d48-8174-c841a632ada2;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230214/27/0022 от 14.02.23;"=""230214/27/0022""";14.02.2023;5 330,82;RUB - Российский рубль;888,47;0,00;0,00;888,47;14.02.2023 11:46:26;Требуется подпись;;14.02.2023 07:46:48;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=6d0bf5b3-c2c9-4a5e-be45-dc9700783881&documentId=9564114e-c342-4d17-a679-e09031dd25b5;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УКД №230214/20/0676 от 14.02.23;"=""230214/20/0676""";14.02.2023;;RUB - Российский рубль;;;;;14.02.2023 16:57:18;Требуется подпись;;14.02.2023 13:21:47;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=9f52905a-2eac-4ad7-ae7c-b71093a955fb&documentId=0c198526-9158-4856-8b2e-f8b2124a426e;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230214/18/0001 от 14.02.23;"=""230214/18/0001""";14.02.2023;1 553,24;RUB - Российский рубль;258,87;0,00;0,00;258,87;14.02.2023 08:23:33;Требуется подпись;;14.02.2023 04:28:31;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=75b0ad0b-fe54-415f-a299-121b139fc4e9&documentId=0139aa2d-049e-461d-b26a-e941084349ca;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230214/17/0057 от 14.02.23;"=""230214/17/0057""";14.02.2023;16 782,61;RUB - Российский рубль;2 797,10;0,00;0,00;2 797,10;14.02.2023 13:10:37;Требуется подпись;;14.02.2023 09:10:56;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=d33de570-9618-46c9-b22f-63093ad86e29&documentId=c3169777-ac38-43f3-84bb-62a3a523bc4d;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230215/13/0431 от 15.02.23;"=""230215/13/0431""";15.02.2023;605,44;RUB - Российский рубль;100,91;0,00;0,00;100,91;15.02.2023 16:03:51;Требуется подпись;;15.02.2023 12:04:34;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=b97ec451-9234-4032-b133-b6c3a7df3ceb&documentId=656e7beb-ab98-4d2e-a541-0b3d9f306a73;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230215/13/1101 от 15.02.23;"=""230215/13/1101""";15.02.2023;424,75;RUB - Российский рубль;70,79;0,00;0,00;70,79;15.02.2023 20:36:49;Требуется подпись;;15.02.2023 16:40:27;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=5f0ff893-b882-41bf-bef0-a9fd11dc7436&documentId=57740f88-0eea-4497-b049-34562b0dc8a8;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230216/96/0073 от 16.02.23;"=""230216/96/0073""";16.02.2023;287,47;RUB - Российский рубль;47,91;0,00;0,00;47,91;16.02.2023 16:36:51;Требуется подпись;;16.02.2023 12:37:21;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=00aca89f-8e1d-417a-9348-77914f9b3e34&documentId=0fdfc872-0528-499c-97ce-77479f636e78;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230216/41/0187 от 16.02.23;"=""230216/41/0187""";16.02.2023;154,58;RUB - Российский рубль;25,76;0,00;0,00;25,76;16.02.2023 18:52:08;Требуется подпись;;16.02.2023 14:58:57;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=82372394-1f27-4970-8278-f349f25bf06d&documentId=0a4b6ce2-4b8d-4121-b9ca-d7a798889ed9;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230216/37/0192 от 16.02.23;"=""230216/37/0192""";16.02.2023;20 310,26;RUB - Российский рубль;3 385,04;0,00;0,00;3 385,04;16.02.2023 11:27:51;Требуется подпись;;16.02.2023 07:28:30;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=79e75a25-b918-425d-8914-bf39141389c6&documentId=72f273cb-c24d-43f4-a153-4b0e5114a7bd;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230216/16/1425 от 16.02.23;"=""230216/16/1425""";16.02.2023;1 321,43;RUB - Российский рубль;220,24;0,00;0,00;220,24;02.03.2023 16:57:06;Требуется подпись;;02.03.2023 12:59:51;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=78ed6705-ca9a-4879-823e-7681165ccf2e&documentId=0e2ae1b1-b0f8-4f48-88a4-4d6fbe3c7e3e;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230216/76/0005 от 16.02.23;"=""230216/76/0005""";16.02.2023;5 567,14;RUB - Российский рубль;927,86;0,00;0,00;927,86;21.02.2023 17:45:43;Требуется подпись;;21.02.2023 13:55:52;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=358aadec-4e1a-4a44-b420-fa814fd8d8cb&documentId=f14804cc-a502-40e5-9e67-27dd6bc79b48;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230217/39/1655 от 17.02.23;"=""230217/39/1655""";17.02.2023;379,68;RUB - Российский рубль;63,28;0,00;0,00;63,28;17.02.2023 20:35:38;Требуется подпись;;17.02.2023 16:48:11;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=5223fb9b-cf17-43b5-8a3e-b96c800b7be9&documentId=16488b51-5957-44fe-9d98-2fd3373a12c3;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230217/13/1060 от 17.02.23;"=""230217/13/1060""";17.02.2023;6 403,47;RUB - Российский рубль;1 067,25;0,00;0,00;1 067,25;17.02.2023 19:18:54;Требуется подпись;;17.02.2023 15:29:11;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=003b5389-29e5-4a0d-b0b9-71c0629e09fb&documentId=11be1b29-09e5-458b-8056-366255d6420d;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230217/39/0247 от 17.02.23;"=""230217/39/0247""";17.02.2023;675,29;RUB - Российский рубль;112,55;0,00;0,00;112,55;17.02.2023 14:28:27;Требуется подпись;;17.02.2023 10:28:49;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=0266e5fc-30e7-470d-ab47-17d427908b03&documentId=fe42ffef-35d0-43ff-906e-ad23db87a166;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230218/13/0857 от 18.02.23;"=""230218/13/0857""";18.02.2023;12 184,48;RUB - Российский рубль;2 030,75;0,00;0,00;2 030,75;18.02.2023 19:37:32;Требуется подпись;;18.02.2023 15:46:51;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=60296474-e63e-4a74-9699-456d5b148d49&documentId=8218b9a3-0683-43d6-b500-8da9476e5fab;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230220/39/1421 от 20.02.23;"=""230220/39/1421""";20.02.2023;3 952,28;RUB - Российский рубль;658,71;0,00;0,00;658,71;20.02.2023 19:50:45;Требуется подпись;;20.02.2023 15:51:39;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=d720013e-d263-49fe-ac02-6511ad02cd49&documentId=2e3a58c6-c2eb-4176-a076-3a53b6181dd6;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230220/105/0001 от 20.02.23;"=""230220/105/0001""";20.02.2023;1 270,02;RUB - Российский рубль;211,67;0,00;0,00;211,67;04.04.2023 16:00:30;Требуется подпись;;04.04.2023 12:04:35;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=bed49a66-ffcf-49bb-8492-892de9bdf661&documentId=2a883c5a-9977-4b40-ac44-f950ea6a9190;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230220/32/0025 от 20.02.23;"=""230220/32/0025""";20.02.2023;15 967,47;RUB - Российский рубль;2 661,25;0,00;0,00;2 661,25;20.02.2023 07:18:20;Требуется подпись;;20.02.2023 04:18:55;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=f0559869-fdba-45d5-a81a-8efb51f09d3f&documentId=6605a497-16c2-4b67-960b-9a1b27bb4434;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230220/39/1100 от 20.02.23;"=""230220/39/1100""";20.02.2023;11 196,04;RUB - Российский рубль;1 866,01;0,00;0,00;1 866,01;20.02.2023 18:26:47;Требуется подпись;;20.02.2023 14:46:22;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=8886f101-386a-466b-b63f-34c1f05f6af2&documentId=91ac5d9a-dbea-4f7e-8d67-1520c83e2a94;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230220/39/1102 от 20.02.23;"=""230220/39/1102""";20.02.2023;4 975,62;RUB - Российский рубль;829,27;0,00;0,00;829,27;20.02.2023 18:28:04;Требуется подпись;;20.02.2023 14:46:22;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=8e728986-ab5d-4aa2-a444-c957d2e2c6d5&documentId=3168f111-03e2-40cf-9d16-7be7762bd707;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230220/39/1178 от 20.02.23;"=""230220/39/1178""";20.02.2023;1 384,02;RUB - Российский рубль;230,67;0,00;0,00;230,67;20.02.2023 18:43:40;Требуется подпись;;20.02.2023 14:46:38;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=df73e728-b8c4-4bcc-ba01-840611211f42&documentId=6dfd3dce-518f-44c9-a49d-e5630461fe8e;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230221/39/1674 от 21.02.23;"=""230221/39/1674""";21.02.2023;325,44;RUB - Российский рубль;54,24;0,00;0,00;54,24;21.02.2023 19:45:44;Требуется подпись;;21.02.2023 15:56:46;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=84b6030c-c776-40ea-be7d-a26b33a61338&documentId=a828d269-3540-4a72-b05b-3e2ab3391165;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230221/39/1616 от 21.02.23;"=""230221/39/1616""";21.02.2023;202,50;RUB - Российский рубль;33,75;0,00;0,00;33,75;21.02.2023 19:27:07;Требуется подпись;;21.02.2023 15:56:11;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=1c5c4c6b-1fb6-485e-bb30-b3e59363b0d2&documentId=e9410b7a-db91-4d81-9ec1-5017b4de0a5f;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230221/04/0020 от 21.02.23;"=""230221/04/0020""";21.02.2023;5 101,57;RUB - Российский рубль;850,26;0,00;0,00;850,26;21.02.2023 09:09:30;Требуется подпись;;21.02.2023 05:20:25;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=30423284-34ce-4370-86d0-f6fa5bee196a&documentId=7a94c000-b47e-47e8-8ccb-0dab9e79e200;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230221/39/1562 от 21.02.23;"=""230221/39/1562""";21.02.2023;7 232,00;RUB - Российский рубль;1 205,33;0,00;0,00;1 205,33;21.02.2023 19:15:30;Требуется подпись;;21.02.2023 15:20:13;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=b5bc3cfe-2c43-438c-996f-066f8c602755&documentId=5502ca72-bf50-485a-80a6-d1893aabc0da;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230221/10/0001 от 21.02.23;"=""230221/10/0001""";21.02.2023;52 521,02;RUB - Российский рубль;8 753,53;0,00;0,00;8 753,53;21.02.2023 10:43:16;Требуется подпись;;21.02.2023 06:43:27;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=277bc3bd-fa03-430f-8635-b167a8d8f1f5&documentId=2cf64fd9-8fbd-4eaa-bff8-c07951631ebb;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УКД №230222/57/0167 от 22.02.23;"=""230222/57/0167""";22.02.2023;;RUB - Российский рубль;;;;;22.02.2023 13:38:22;Требуется подпись;;27.04.2023 17:34:57;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=31991161-270f-450f-b5f3-450ce13f5133&documentId=bddf85f7-e572-4036-8eea-e27afbea0096;
"=""5401359124""";"=""425301001""";"ООО ""Гринлайт""";УПД №230222/39/0630 от 22.02.23;"=""230222/39/0630""";22.02.2023;2 218,42;RUB - Российский рубль;369,74;0,00;0,00;369,74;22.02.2023 16:16:53;Требуется подпись;;22.02.2023 12:28:46;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=3b80d724-bf83-491f-b746-ac3be12a90b9&documentId=f7cf8f39-7414-4a69-8fc8-54850a7b4c36;
